OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200703,2023-03-22,C89336,DESK,1,92.79,799 MAIN ST,CASH,PENDING,TRK47665103,3,WINTER15,EMAIL,92.79
ORD200704,2023-06-03,C96034,DESK,4,30.27,819 MAIN ST,ONLINE,DELIVERED,TRK87261034,9,FREESHIP,GOOGLE,121.08
ORD200705,2025-03-30,C50114,MONITOR,2,49.08,420 MAIN ST,DEBIT CARD,RETURNED,TRK20214786,7,FREESHIP,INSTAGRAM,98.16
ORD200706,2025-03-02,C85330,DESK,5,228.09,969 MAIN ST,GIFT CARD,RETURNED,TRK97693301,9,FREESHIP,FACEBOOK,1140.45
ORD200707,2024-11-01,C31761,CHAIR,4,650.04,989 MAIN ST,GIFT CARD,CANCELLED,TRK17628852,6,SAVE10,FACEBOOK,2600.16
ORD200708,2025-03-04,C25268,PRINTER,1,665.11,788 MAIN ST,CASH,PENDING,TRK20481215,3,FREESHIP,INSTAGRAM,665.11
ORD200709,2024-12-07,C17132,DESK,1,386.03,855 MAIN ST,ONLINE,PENDING,TRK37504692,4,FREESHIP,GOOGLE,386.03
ORD200710,2024-07-22,C48790,LAPTOP,5,21.54,113 MAIN ST,GIFT CARD,RETURNED,TRK19086608,10,NO_COUPON,GOOGLE,107.7
ORD200711,2024-07-04,C61070,TABLET,2,475.78,632 MAIN ST,ONLINE,SHIPPED,TRK90764894,2,WINTER15,GOOGLE,951.56
ORD200712,2024-01-09,C56969,TABLET,2,68.4,993 MAIN ST,GIFT CARD,PENDING,TRK10513339,7,FREESHIP,EMAIL,136.8
ORD200713,2025-06-21,C65056,TABLET,4,532.49,638 MAIN ST,ONLINE,CANCELLED,TRK31705278,6,SAVE10,FACEBOOK,2129.96
ORD200714,2023-04-21,C84888,LAPTOP,1,51.73,278 MAIN ST,DEBIT CARD,PENDING,TRK23612847,1,FREESHIP,FACEBOOK,51.73
ORD200715,2024-07-26,C68266,PRINTER,3,653.63,281 MAIN ST,ONLINE,DELIVERED,TRK96161062,7,FREESHIP,EMAIL,1960.89
ORD200716,2024-06-13,C84115,CHAIR,3,454.29,891 MAIN ST,CREDIT CARD,PENDING,TRK25466842,4,WINTER15,GOOGLE,1362.87
ORD200717,2023-10-16,C50087,CHAIR,3,122.11,707 MAIN ST,ONLINE,DELIVERED,TRK31143760,4,WINTER15,EMAIL,366.33
ORD200718,2023-04-08,C16790,LAPTOP,4,64.74,718 MAIN ST,GIFT CARD,CANCELLED,TRK91791367,8,SAVE10,GOOGLE,258.96
ORD200719,2024-01-21,C46920,LAPTOP,2,681.06,703 MAIN ST,DEBIT CARD,SHIPPED,TRK86403837,3,FREESHIP,FACEBOOK,1362.12
ORD200720,2023-09-21,C12740,DESK,5,128.95,305 MAIN ST,CASH,PENDING,TRK98506513,10,FREESHIP,INSTAGRAM,644.75
ORD200721,2024-03-18,C46557,DESK,2,118.59,890 MAIN ST,CREDIT CARD,DELIVERED,TRK56110689,2,NO_COUPON,EMAIL,237.18
ORD200722,2024-11-15,C58156,PRINTER,1,95.1,516 MAIN ST,GIFT CARD,PENDING,TRK49719458,1,WINTER15,INSTAGRAM,95.1
ORD200723,2023-12-09,C14455,DESK,3,54.95,385 MAIN ST,CASH,RETURNED,TRK50933724,8,SAVE10,REFERRAL,164.85
ORD200724,2024-10-18,C63150,PRINTER,3,136.97,326 MAIN ST,CREDIT CARD,RETURNED,TRK19348078,4,FREESHIP,REFERRAL,410.91
ORD200725,2023-03-12,C95269,CHAIR,2,194.85,372 MAIN ST,GIFT CARD,RETURNED,TRK45670926,5,NO_COUPON,REFERRAL,389.7
ORD200726,2024-10-25,C18105,LAPTOP,4,583.02,338 MAIN ST,ONLINE,DELIVERED,TRK94006117,4,FREESHIP,FACEBOOK,2332.08
ORD200727,2024-09-29,C29063,CHAIR,5,95.75,379 MAIN ST,ONLINE,SHIPPED,TRK92745947,8,SAVE10,INSTAGRAM,478.75
ORD200728,2024-07-29,C10154,DESK,4,325.76,827 MAIN ST,GIFT CARD,SHIPPED,TRK79793300,8,WINTER15,EMAIL,1303.04
ORD200729,2023-09-08,C36997,PHONE,4,186.41,819 MAIN ST,GIFT CARD,PENDING,TRK92794872,6,SAVE10,GOOGLE,745.64
ORD200730,2025-02-22,C77357,PHONE,1,474.6,407 MAIN ST,DEBIT CARD,DELIVERED,TRK91943923,4,SAVE10,EMAIL,474.6
ORD200731,2024-06-07,C71310,PRINTER,5,584.46,308 MAIN ST,CREDIT CARD,RETURNED,TRK48292586,8,NO_COUPON,EMAIL,2922.3
ORD200732,2025-03-07,C80987,LAPTOP,1,132.05,787 MAIN ST,ONLINE,DELIVERED,TRK42187776,2,NO_COUPON,GOOGLE,132.05
ORD200733,2023-12-04,C90757,TABLET,4,494.84,694 MAIN ST,CASH,RETURNED,TRK87991608,8,SAVE10,EMAIL,1979.36
ORD200734,2024-01-23,C51898,PRINTER,4,224.61,630 MAIN ST,CREDIT CARD,RETURNED,TRK19767885,6,WINTER15,FACEBOOK,898.44
ORD200735,2024-06-28,C94508,MONITOR,4,44.07,359 MAIN ST,DEBIT CARD,PENDING,TRK13443264,6,NO_COUPON,EMAIL,176.28
ORD200736,2024-02-09,C59441,MONITOR,5,418.53,696 MAIN ST,CREDIT CARD,PENDING,TRK66186874,6,FREESHIP,GOOGLE,2092.65
ORD200737,2024-01-03,C91029,PHONE,4,532.87,972 MAIN ST,CASH,PENDING,TRK25501930,9,FREESHIP,INSTAGRAM,2131.48
ORD200738,2025-06-04,C96261,PHONE,2,485.37,264 MAIN ST,CREDIT CARD,SHIPPED,TRK44998396,5,SAVE10,EMAIL,970.74
ORD200739,2024-06-13,C35123,PHONE,4,386.73,513 MAIN ST,CASH,DELIVERED,TRK58979275,4,SAVE10,FACEBOOK,1546.92
ORD200740,2024-07-20,C10892,DESK,2,377.47,433 MAIN ST,CASH,PENDING,TRK76154554,7,NO_COUPON,GOOGLE,754.94
ORD200741,2025-01-23,C99683,MONITOR,5,332.64,945 MAIN ST,GIFT CARD,DELIVERED,TRK87305883,10,NO_COUPON,REFERRAL,1663.2
ORD200742,2024-11-30,C41974,LAPTOP,3,699.93,726 MAIN ST,CASH,RETURNED,TRK48051468,7,SAVE10,GOOGLE,2099.79
ORD200743,2024-09-30,C23978,MONITOR,1,576.35,549 MAIN ST,GIFT CARD,RETURNED,TRK87090813,1,WINTER15,INSTAGRAM,576.35
ORD200744,2024-06-12,C10642,TABLET,2,461.37,200 MAIN ST,CASH,DELIVERED,TRK98725693,5,SAVE10,GOOGLE,922.74
ORD200745,2023-03-02,C73813,PRINTER,4,111.3,364 MAIN ST,DEBIT CARD,PENDING,TRK89906749,7,FREESHIP,EMAIL,445.2
ORD200746,2025-02-24,C32183,DESK,3,661.89,551 MAIN ST,ONLINE,CANCELLED,TRK76287027,6,WINTER15,REFERRAL,1985.67
ORD200747,2025-03-12,C54277,TABLET,2,259.58,940 MAIN ST,DEBIT CARD,DELIVERED,TRK26500181,7,FREESHIP,INSTAGRAM,519.16
ORD200748,2024-07-15,C56553,TABLET,3,70.81,249 MAIN ST,CREDIT CARD,SHIPPED,TRK37667360,8,FREESHIP,REFERRAL,212.43
ORD200749,2025-04-13,C17551,LAPTOP,1,518.39,997 MAIN ST,DEBIT CARD,PENDING,TRK88797170,4,FREESHIP,INSTAGRAM,518.39
ORD200750,2023-01-14,C14737,TABLET,4,145.41,637 MAIN ST,CREDIT CARD,RETURNED,TRK10295115,7,FREESHIP,EMAIL,581.64
ORD200751,2023-01-24,C35168,TABLET,2,599.86,455 MAIN ST,GIFT CARD,PENDING,TRK76960854,7,FREESHIP,FACEBOOK,1199.72
ORD200752,2024-10-03,C82217,PHONE,4,429.37,299 MAIN ST,CREDIT CARD,DELIVERED,TRK33305694,8,FREESHIP,GOOGLE,1717.48
ORD200753,2024-04-24,C42270,PHONE,2,241.49,864 MAIN ST,DEBIT CARD,RETURNED,TRK72697796,7,FREESHIP,INSTAGRAM,482.98
ORD200754,2025-05-31,C48846,PRINTER,2,452.05,983 MAIN ST,CREDIT CARD,RETURNED,TRK52804097,3,WINTER15,EMAIL,904.1
ORD200755,2023-06-13,C54160,DESK,3,336.71,658 MAIN ST,CREDIT CARD,PENDING,TRK60515972,4,NO_COUPON,EMAIL,1010.13
ORD200756,2024-06-27,C14080,PHONE,1,283.69,202 MAIN ST,GIFT CARD,SHIPPED,TRK93163682,6,NO_COUPON,GOOGLE,283.69
ORD200757,2024-02-22,C81074,DESK,1,157.72,597 MAIN ST,DEBIT CARD,DELIVERED,TRK91105190,2,FREESHIP,GOOGLE,157.72
ORD200758,2023-03-26,C69021,TABLET,3,624.84,917 MAIN ST,CREDIT CARD,CANCELLED,TRK57148510,8,WINTER15,FACEBOOK,1874.52
ORD200759,2023-07-24,C96283,DESK,3,308.01,366 MAIN ST,CASH,PENDING,TRK91784124,3,FREESHIP,FACEBOOK,924.03
ORD200760,2025-02-18,C96636,DESK,1,39.56,283 MAIN ST,DEBIT CARD,CANCELLED,TRK73324346,5,NO_COUPON,GOOGLE,39.56
ORD200761,2023-06-02,C37235,DESK,4,37.76,217 MAIN ST,DEBIT CARD,DELIVERED,TRK67789367,7,NO_COUPON,GOOGLE,151.04
ORD200762,2024-09-17,C12444,PHONE,3,76.96,611 MAIN ST,CASH,RETURNED,TRK97621403,8,FREESHIP,EMAIL,230.88
ORD200763,2023-04-06,C79142,LAPTOP,1,569.96,533 MAIN ST,ONLINE,DELIVERED,TRK30915955,4,FREESHIP,EMAIL,569.96
ORD200764,2024-03-10,C35983,LAPTOP,5,627.43,806 MAIN ST,CREDIT CARD,CANCELLED,TRK14016163,10,FREESHIP,EMAIL,3137.15
ORD200765,2023-10-06,C36150,LAPTOP,2,534.91,281 MAIN ST,DEBIT CARD,RETURNED,TRK96249043,5,SAVE10,GOOGLE,1069.82
ORD200766,2023-01-22,C91454,PRINTER,2,278.88,494 MAIN ST,DEBIT CARD,PENDING,TRK99985340,3,FREESHIP,REFERRAL,557.76
ORD200767,2025-04-18,C19368,TABLET,2,323.22,517 MAIN ST,CREDIT CARD,DELIVERED,TRK80436037,7,NO_COUPON,INSTAGRAM,646.44
ORD200768,2023-09-04,C35987,TABLET,5,653.46,165 MAIN ST,CASH,CANCELLED,TRK28918815,9,WINTER15,EMAIL,3267.3
ORD200769,2023-07-06,C13366,PRINTER,4,678.55,568 MAIN ST,CASH,DELIVERED,TRK98691410,5,NO_COUPON,EMAIL,2714.2
ORD200770,2024-02-11,C72166,DESK,1,314.38,227 MAIN ST,ONLINE,RETURNED,TRK67733444,6,NO_COUPON,GOOGLE,314.38
ORD200771,2024-06-12,C20357,PHONE,3,692.44,272 MAIN ST,DEBIT CARD,CANCELLED,TRK82236408,8,FREESHIP,GOOGLE,2077.32
ORD200772,2024-07-28,C33802,MONITOR,1,604.87,461 MAIN ST,ONLINE,DELIVERED,TRK25799478,4,NO_COUPON,INSTAGRAM,604.87
ORD200773,2025-06-28,C99205,PHONE,2,512.33,415 MAIN ST,CASH,CANCELLED,TRK48904015,7,NO_COUPON,FACEBOOK,1024.66
ORD200774,2025-04-15,C29701,CHAIR,3,20.54,257 MAIN ST,CREDIT CARD,CANCELLED,TRK42266846,3,FREESHIP,INSTAGRAM,61.62
ORD200775,2023-03-04,C73941,PHONE,2,625.22,569 MAIN ST,ONLINE,CANCELLED,TRK22051900,5,NO_COUPON,GOOGLE,1250.44
ORD200776,2023-08-21,C69168,TABLET,1,21.19,482 MAIN ST,CASH,RETURNED,TRK10446197,5,WINTER15,GOOGLE,21.19
ORD200777,2025-03-21,C66116,CHAIR,5,64.49,633 MAIN ST,ONLINE,CANCELLED,TRK41967983,7,NO_COUPON,FACEBOOK,322.45
ORD200778,2023-04-28,C85059,LAPTOP,4,246.85,316 MAIN ST,CREDIT CARD,SHIPPED,TRK56503740,8,WINTER15,GOOGLE,987.4
ORD200779,2023-12-01,C18076,PHONE,3,588.74,751 MAIN ST,DEBIT CARD,PENDING,TRK26661705,8,FREESHIP,EMAIL,1766.22
ORD200780,2024-03-31,C41284,LAPTOP,4,184.48,661 MAIN ST,ONLINE,CANCELLED,TRK73613128,4,WINTER15,GOOGLE,737.92
ORD200781,2024-01-10,C43524,PHONE,5,524.26,934 MAIN ST,GIFT CARD,DELIVERED,TRK51479426,5,FREESHIP,REFERRAL,2621.3
ORD200782,2024-08-11,C58063,MONITOR,2,493.63,167 MAIN ST,ONLINE,RETURNED,TRK50548869,6,SAVE10,REFERRAL,987.26
ORD200783,2025-05-26,C19937,PRINTER,1,438.34,281 MAIN ST,GIFT CARD,RETURNED,TRK46990083,5,FREESHIP,FACEBOOK,438.34
ORD200784,2025-05-16,C21191,LAPTOP,1,325.81,232 MAIN ST,CREDIT CARD,PENDING,TRK85771230,1,WINTER15,REFERRAL,325.81
ORD200785,2023-07-29,C45862,CHAIR,1,176.1,342 MAIN ST,CREDIT CARD,PENDING,TRK53089983,1,SAVE10,INSTAGRAM,176.1
ORD200786,2023-08-23,C39130,CHAIR,5,45.31,774 MAIN ST,ONLINE,CANCELLED,TRK99583414,8,NO_COUPON,REFERRAL,226.55
ORD200787,2024-03-17,C18167,DESK,4,221.96,193 MAIN ST,CASH,DELIVERED,TRK36841089,7,NO_COUPON,GOOGLE,887.84
ORD200788,2023-11-02,C47307,CHAIR,2,601.43,761 MAIN ST,ONLINE,PENDING,TRK43516112,5,FREESHIP,INSTAGRAM,1202.86
ORD200789,2023-08-17,C57276,TABLET,5,691.28,183 MAIN ST,ONLINE,DELIVERED,TRK75899752,10,SAVE10,EMAIL,3456.4
ORD200790,2024-09-14,C38928,LAPTOP,4,417.89,302 MAIN ST,GIFT CARD,PENDING,TRK96636009,4,NO_COUPON,GOOGLE,1671.56
ORD200791,2024-01-13,C49710,CHAIR,4,409.28,956 MAIN ST,CASH,PENDING,TRK92591237,8,NO_COUPON,EMAIL,1637.12
ORD200792,2023-06-16,C41709,DESK,2,356.35,746 MAIN ST,DEBIT CARD,RETURNED,TRK90995294,6,WINTER15,FACEBOOK,712.7
ORD200793,2024-04-15,C91255,CHAIR,5,170.22,769 MAIN ST,DEBIT CARD,DELIVERED,TRK69599961,8,NO_COUPON,REFERRAL,851.1
ORD200794,2023-03-09,C76653,PRINTER,4,384.85,988 MAIN ST,ONLINE,DELIVERED,TRK77052196,9,FREESHIP,INSTAGRAM,1539.4
ORD200795,2024-11-20,C95667,LAPTOP,4,115.77,586 MAIN ST,ONLINE,PENDING,TRK41266666,7,SAVE10,INSTAGRAM,463.08
ORD200796,2025-04-29,C33313,PHONE,3,579.55,882 MAIN ST,GIFT CARD,RETURNED,TRK13349970,8,WINTER15,FACEBOOK,1738.65
ORD200797,2023-02-27,C36825,LAPTOP,2,438.76,426 MAIN ST,DEBIT CARD,RETURNED,TRK72557318,2,NO_COUPON,FACEBOOK,877.52
ORD200798,2025-05-19,C20861,PHONE,5,488.35,968 MAIN ST,DEBIT CARD,RETURNED,TRK89372013,9,FREESHIP,EMAIL,2441.75
ORD200799,2023-04-16,C26364,LAPTOP,4,328.56,803 MAIN ST,DEBIT CARD,RETURNED,TRK78924436,4,FREESHIP,EMAIL,1314.24
ORD200800,2025-03-28,C34686,TABLET,1,68.39,412 MAIN ST,ONLINE,RETURNED,TRK99468332,3,WINTER15,FACEBOOK,68.39
ORD200801,2023-05-03,C97593,PRINTER,4,595.62,738 MAIN ST,DEBIT CARD,PENDING,TRK58443593,8,FREESHIP,FACEBOOK,2382.48
ORD200802,2024-02-17,C84331,CHAIR,5,644.64,205 MAIN ST,GIFT CARD,CANCELLED,TRK34440714,6,FREESHIP,EMAIL,3223.2
ORD200803,2023-08-20,C88775,MONITOR,5,397.81,223 MAIN ST,DEBIT CARD,RETURNED,TRK45098068,5,SAVE10,REFERRAL,1989.05
ORD200804,2024-01-01,C76362,CHAIR,3,236.5,916 MAIN ST,ONLINE,DELIVERED,TRK11868618,8,FREESHIP,EMAIL,709.5
ORD200805,2024-10-15,C59278,LAPTOP,5,472.01,178 MAIN ST,GIFT CARD,CANCELLED,TRK14590037,10,SAVE10,EMAIL,2360.05
ORD200806,2023-09-01,C55819,CHAIR,5,253.75,740 MAIN ST,ONLINE,PENDING,TRK13775054,9,WINTER15,INSTAGRAM,1268.75
ORD200807,2024-11-10,C82344,MONITOR,3,676.21,260 MAIN ST,ONLINE,DELIVERED,TRK70957219,5,SAVE10,GOOGLE,2028.63
ORD200808,2024-02-13,C65565,DESK,3,134.05,192 MAIN ST,CREDIT CARD,SHIPPED,TRK80383756,3,NO_COUPON,GOOGLE,402.15
ORD200809,2024-04-09,C80416,DESK,5,217.43,752 MAIN ST,DEBIT CARD,SHIPPED,TRK54385892,10,SAVE10,INSTAGRAM,1087.15
ORD200810,2023-05-31,C23637,TABLET,1,553.56,644 MAIN ST,CREDIT CARD,CANCELLED,TRK16749863,5,NO_COUPON,REFERRAL,553.56
ORD200811,2023-11-05,C24769,LAPTOP,2,28.55,864 MAIN ST,GIFT CARD,SHIPPED,TRK44538305,7,SAVE10,EMAIL,57.1
ORD200812,2024-01-26,C81547,PHONE,2,255.26,803 MAIN ST,CREDIT CARD,CANCELLED,TRK88437123,6,FREESHIP,GOOGLE,510.52
ORD200813,2025-03-15,C12813,LAPTOP,5,292.54,263 MAIN ST,DEBIT CARD,CANCELLED,TRK36131660,8,FREESHIP,EMAIL,1462.7
ORD200814,2024-12-11,C50732,CHAIR,4,147.51,979 MAIN ST,DEBIT CARD,PENDING,TRK21082461,4,WINTER15,INSTAGRAM,590.04
ORD200815,2024-08-04,C41320,PRINTER,3,569.84,920 MAIN ST,GIFT CARD,CANCELLED,TRK77539180,8,WINTER15,INSTAGRAM,1709.52
ORD200816,2024-02-21,C55286,TABLET,5,574.79,497 MAIN ST,CREDIT CARD,PENDING,TRK39058734,8,WINTER15,REFERRAL,2873.95
ORD200817,2023-10-05,C87994,CHAIR,4,598.19,430 MAIN ST,CREDIT CARD,DELIVERED,TRK98883971,7,WINTER15,EMAIL,2392.76
ORD200818,2023-03-02,C25580,PHONE,4,390.84,860 MAIN ST,CREDIT CARD,CANCELLED,TRK58781638,9,WINTER15,REFERRAL,1563.36
ORD200819,2024-09-28,C66196,PHONE,2,398.45,650 MAIN ST,DEBIT CARD,CANCELLED,TRK38104650,7,SAVE10,GOOGLE,796.9
ORD200820,2023-05-27,C35377,PHONE,5,623.81,171 MAIN ST,CASH,RETURNED,TRK17342157,6,FREESHIP,EMAIL,3119.05
ORD200821,2024-12-14,C40771,LAPTOP,4,174.49,259 MAIN ST,CREDIT CARD,DELIVERED,TRK56310345,5,SAVE10,FACEBOOK,697.96
ORD200822,2025-03-15,C20624,PHONE,1,479.56,923 MAIN ST,GIFT CARD,RETURNED,TRK45123395,1,SAVE10,GOOGLE,479.56
ORD200823,2024-10-07,C27070,LAPTOP,4,653.13,973 MAIN ST,CREDIT CARD,SHIPPED,TRK83842481,8,WINTER15,INSTAGRAM,2612.52
ORD200824,2023-08-29,C18826,MONITOR,3,481.1,664 MAIN ST,CREDIT CARD,RETURNED,TRK12530495,3,FREESHIP,FACEBOOK,1443.3
ORD200825,2025-03-26,C23899,DESK,5,271.69,543 MAIN ST,ONLINE,RETURNED,TRK88914760,7,FREESHIP,INSTAGRAM,1358.45
ORD200826,2025-03-08,C43249,PRINTER,3,463.81,283 MAIN ST,ONLINE,RETURNED,TRK32469820,8,WINTER15,EMAIL,1391.43
ORD200827,2023-05-25,C95856,TABLET,2,639.88,432 MAIN ST,CASH,DELIVERED,TRK58829625,5,WINTER15,INSTAGRAM,1279.76
ORD200828,2024-07-24,C86266,CHAIR,4,404.58,510 MAIN ST,CASH,SHIPPED,TRK64576020,5,FREESHIP,INSTAGRAM,1618.32
ORD200829,2023-02-05,C39551,MONITOR,1,76.93,685 MAIN ST,DEBIT CARD,DELIVERED,TRK68358007,6,WINTER15,INSTAGRAM,76.93
ORD200830,2024-12-11,C90310,TABLET,4,190.64,853 MAIN ST,CASH,DELIVERED,TRK70028457,5,SAVE10,EMAIL,762.56
ORD200831,2023-12-18,C20124,PRINTER,2,88.73,140 MAIN ST,ONLINE,PENDING,TRK61346824,5,NO_COUPON,GOOGLE,177.46
ORD200832,2024-03-12,C63372,CHAIR,5,485.71,903 MAIN ST,ONLINE,PENDING,TRK14661811,10,SAVE10,REFERRAL,2428.55
ORD200833,2025-03-14,C90595,PHONE,5,78.29,508 MAIN ST,CREDIT CARD,SHIPPED,TRK96573803,5,WINTER15,REFERRAL,391.45
ORD200834,2024-04-11,C98483,PRINTER,5,22.14,456 MAIN ST,CASH,RETURNED,TRK22084320,10,NO_COUPON,INSTAGRAM,110.7
ORD200835,2024-03-26,C16429,DESK,1,679.65,390 MAIN ST,DEBIT CARD,SHIPPED,TRK73888013,6,FREESHIP,GOOGLE,679.65
ORD200836,2023-02-02,C31810,PHONE,1,178.44,328 MAIN ST,CREDIT CARD,CANCELLED,TRK58725886,2,FREESHIP,GOOGLE,178.44
ORD200837,2025-06-14,C88029,CHAIR,5,655.55,282 MAIN ST,ONLINE,DELIVERED,TRK59701278,5,NO_COUPON,EMAIL,3277.75
ORD200838,2024-04-11,C57798,DESK,4,577.08,384 MAIN ST,ONLINE,PENDING,TRK68797566,8,NO_COUPON,FACEBOOK,2308.32
ORD200839,2023-08-24,C82858,CHAIR,3,197.97,551 MAIN ST,ONLINE,CANCELLED,TRK90618490,5,NO_COUPON,GOOGLE,593.91
ORD200840,2024-01-14,C60699,CHAIR,3,411.95,672 MAIN ST,CREDIT CARD,DELIVERED,TRK88660574,7,FREESHIP,REFERRAL,1235.85
ORD200841,2024-09-19,C94658,PRINTER,2,443.22,742 MAIN ST,CREDIT CARD,DELIVERED,TRK51732528,5,NO_COUPON,FACEBOOK,886.44
ORD200842,2025-05-07,C78305,LAPTOP,3,364.14,396 MAIN ST,ONLINE,PENDING,TRK88312618,7,WINTER15,REFERRAL,1092.42
ORD200843,2025-05-13,C43538,DESK,3,430.06,534 MAIN ST,GIFT CARD,CANCELLED,TRK20961563,8,FREESHIP,INSTAGRAM,1290.18
ORD200844,2024-12-04,C47486,CHAIR,1,320.92,883 MAIN ST,ONLINE,RETURNED,TRK75984759,5,FREESHIP,FACEBOOK,320.92
ORD200845,2023-10-08,C24212,PHONE,3,107.36,808 MAIN ST,GIFT CARD,DELIVERED,TRK68894675,5,FREESHIP,GOOGLE,322.08
ORD200846,2024-07-04,C24765,DESK,2,359.86,646 MAIN ST,DEBIT CARD,CANCELLED,TRK43977698,4,NO_COUPON,REFERRAL,719.72
ORD200847,2024-11-18,C48176,PRINTER,4,434.23,670 MAIN ST,ONLINE,SHIPPED,TRK90560300,8,FREESHIP,EMAIL,1736.92
ORD200848,2023-01-01,C54675,CHAIR,2,645.85,634 MAIN ST,ONLINE,SHIPPED,TRK18049633,5,NO_COUPON,REFERRAL,1291.7
ORD200849,2025-06-09,C16675,PRINTER,4,214.35,664 MAIN ST,DEBIT CARD,CANCELLED,TRK12756945,7,WINTER15,REFERRAL,857.4
ORD200850,2025-04-27,C38557,MONITOR,3,638.5,890 MAIN ST,DEBIT CARD,CANCELLED,TRK14832238,4,FREESHIP,INSTAGRAM,1915.5
ORD200851,2023-12-12,C80183,LAPTOP,1,365.57,146 MAIN ST,ONLINE,CANCELLED,TRK20814598,5,SAVE10,EMAIL,365.57
ORD200852,2024-10-24,C39530,DESK,3,568.05,618 MAIN ST,GIFT CARD,PENDING,TRK69000497,6,SAVE10,GOOGLE,1704.15
ORD200853,2023-10-16,C10002,PRINTER,3,490.01,894 MAIN ST,CASH,RETURNED,TRK94641152,4,SAVE10,FACEBOOK,1470.03
ORD200854,2025-06-13,C56938,LAPTOP,3,372.6,356 MAIN ST,CREDIT CARD,DELIVERED,TRK67735987,7,WINTER15,REFERRAL,1117.8
ORD200855,2023-05-25,C41331,MONITOR,5,240.61,785 MAIN ST,CREDIT CARD,SHIPPED,TRK94198179,10,FREESHIP,EMAIL,1203.05
ORD200856,2024-06-03,C94698,PHONE,1,586.62,871 MAIN ST,DEBIT CARD,SHIPPED,TRK95768773,5,NO_COUPON,FACEBOOK,586.62
ORD200857,2024-03-10,C56506,PHONE,3,257.84,185 MAIN ST,ONLINE,DELIVERED,TRK86808324,4,NO_COUPON,INSTAGRAM,773.52
ORD200858,2023-08-20,C22167,TABLET,5,435.66,891 MAIN ST,ONLINE,PENDING,TRK70269748,9,NO_COUPON,FACEBOOK,2178.3
ORD200859,2024-08-28,C11127,CHAIR,5,261.33,154 MAIN ST,CREDIT CARD,RETURNED,TRK73285507,5,SAVE10,REFERRAL,1306.65
ORD200860,2024-01-23,C69542,PRINTER,1,422.54,876 MAIN ST,CASH,DELIVERED,TRK20746505,1,SAVE10,GOOGLE,422.54
ORD200861,2023-03-19,C93276,DESK,5,330.45,230 MAIN ST,GIFT CARD,SHIPPED,TRK44165913,10,FREESHIP,GOOGLE,1652.25
ORD200862,2023-12-02,C37969,DESK,3,120.82,799 MAIN ST,CREDIT CARD,SHIPPED,TRK69852386,5,SAVE10,REFERRAL,362.46
ORD200863,2024-05-20,C98276,PHONE,1,14.06,471 MAIN ST,CREDIT CARD,PENDING,TRK74207282,5,SAVE10,REFERRAL,14.06
ORD200864,2023-05-03,C14240,DESK,1,491.11,592 MAIN ST,CREDIT CARD,DELIVERED,TRK58095246,4,SAVE10,FACEBOOK,491.11
ORD200865,2023-04-30,C72241,MONITOR,4,677.37,156 MAIN ST,CASH,PENDING,TRK76270481,8,SAVE10,GOOGLE,2709.48
ORD200866,2024-07-26,C39664,DESK,5,189.25,693 MAIN ST,DEBIT CARD,CANCELLED,TRK39917741,10,WINTER15,EMAIL,946.25
ORD200867,2024-05-26,C53252,PRINTER,4,142.58,351 MAIN ST,CASH,DELIVERED,TRK65831261,4,FREESHIP,FACEBOOK,570.32
ORD200868,2024-06-29,C70452,MONITOR,4,316.32,309 MAIN ST,DEBIT CARD,DELIVERED,TRK42985882,7,NO_COUPON,FACEBOOK,1265.28
ORD200869,2024-03-17,C29905,DESK,2,533.95,790 MAIN ST,ONLINE,DELIVERED,TRK16788127,5,WINTER15,GOOGLE,1067.9
ORD200870,2025-06-01,C78725,PHONE,4,470.09,541 MAIN ST,DEBIT CARD,DELIVERED,TRK72001139,4,FREESHIP,GOOGLE,1880.36
ORD200871,2024-05-16,C93768,TABLET,3,324.3,720 MAIN ST,DEBIT CARD,PENDING,TRK22024707,8,FREESHIP,EMAIL,972.9000000000001
ORD200872,2023-07-10,C59169,CHAIR,4,629.34,172 MAIN ST,CASH,SHIPPED,TRK90883858,7,NO_COUPON,EMAIL,2517.36
ORD200873,2024-05-12,C53488,DESK,3,136.84,448 MAIN ST,CASH,DELIVERED,TRK27365050,3,SAVE10,FACEBOOK,410.52
ORD200874,2023-10-31,C92180,CHAIR,2,488.9,632 MAIN ST,CASH,DELIVERED,TRK93315929,7,FREESHIP,FACEBOOK,977.8
ORD200875,2023-08-03,C25918,LAPTOP,5,133.39,203 MAIN ST,CREDIT CARD,DELIVERED,TRK66473392,6,FREESHIP,REFERRAL,666.9499999999999
ORD200876,2024-06-09,C90363,CHAIR,5,608.91,200 MAIN ST,GIFT CARD,PENDING,TRK21534173,6,SAVE10,GOOGLE,3044.55
ORD200877,2024-07-25,C43867,TABLET,1,524.06,269 MAIN ST,DEBIT CARD,PENDING,TRK97319127,3,FREESHIP,EMAIL,524.06
ORD200878,2023-06-01,C73873,DESK,2,330.69,393 MAIN ST,ONLINE,CANCELLED,TRK56423132,5,SAVE10,GOOGLE,661.38
